Project Name,Sample ID,latlong,Latitude,Longitude,Biome,Environmental Feature,Environmental Material,Acidity
Tara Oceans,SAMEA2619808,"(27.1433,34.8033),(27.16,34.835)",27.1433,34.8033,marine biome,sea surface layer,saline water,8.08671
Tara Oceans,SAMEA2623365,"(6.3315,-102.9484),(6.3332,-102.9432)",6.3315,-102.9484,marine biome,sea surface layer,saline water,8.07
Tara Oceans,SAMEA2623290,"(14.2017,-116.6336),(14.2035,-116.6261)",14.2017,-116.6336,marine biome,sea surface layer,saline water,7.99483
Tara Oceans,SAMEA2622832,"(-8.895,-142.6228),(-8.9111,-142.5571)",-8.895,-142.6228,marine biome,sea surface layer,saline water,8.01514
Tara Oceans,SAMEA2622788,"(-9.1552,-140.5284),(-9.1504,-140.5216)",-9.1552,-140.5284,marine biome,sea surface layer,saline water,7.87071
Tara Oceans,SAMEA2622725,"(-8.8951,-140.3174),(-8.9068,-140.283)",-8.8951,-140.3174,marine biome,sea surface layer,saline water,8.01243
Tara Oceans,SAMEA2622667,"(-8.9721,-139.2742),(-8.9971,-139.1963)",-8.9721,-139.2742,marine biome,sea surface layer,saline water,7.47071
Tara Oceans,SAMEA2622473,"(-16.9554,-100.6925),(-16.9601,-100.6335)",-16.9554,-100.6925,marine biome,sea surface layer,saline water,8.04974
Tara Oceans,SAMEA2622190,"(-5.254,-85.2248),(-5.2529,-85.1545)",-5.254,-85.2248,marine biome,sea surface layer,saline water,7.90509
Tara Oceans,SAMEA2620565,"(-17.2387,53.9775),(-16.957,53.9801)",-17.2387,53.9775,marine biome,sea surface layer,saline water,7.61233
Tara Oceans,SAMEA2619872,"(22.1283,38.1967),(21.9467,38.2517)",22.1283,38.1967,marine biome,sea surface layer,saline water,7.80708
Tara Oceans,SAMEA2622331,"(2.0596,-84.553),(1.9928,-84.5766)",2.0596,-84.553,marine biome,sea surface layer,saline water,8.02178
Tara Oceans,SAMEA2621271,"(-30.1885,-43.2831),(-30.1367,-43.2899)",-30.1885,-43.2831,marine biome,sea surface layer,saline water,8.10137
Tara Oceans,SAMEA2621213,"(-21.0073,-35.3344),(-20.9354,-35.1803)",-21.0073,-35.3344,marine biome,sea surface layer,saline water,8.08471
Tara Oceans,SAMEA2621151,"(-8.7788,-17.9098),(-8.7789,-17.9099)",-8.7788,-17.9098,marine biome,sea surface layer,saline water,8.06029
Tara Oceans,SAMEA2621085,"(-20.3976,-3.2009),(-20.4091,-3.1759)",-20.3976,-3.2009,marine biome,sea surface layer,saline water,8.05776
Tara Oceans,SAMEA2621033,"(-31.0263,4.6977),(-31.0266,4.665)",-31.0263,4.6977,marine biome,sea surface layer,saline water,8.08702
Tara Oceans,SAMEA2620991,"(-32.1,17.7),(-32.2401,17.7103)",-32.1,17.7,marine biome,sea surface layer,saline water,8.0257
Tara Oceans,SAMEA2620947,"(-34.8986,18.03),(-34.9449,17.9189)",-34.8986,18.03,marine biome,sea surface layer,saline water,8.10696
Tara Oceans,SAMEA2620812,"(-29.5023,37.9965),(-29.5019,37.9889)",-29.5023,37.9965,marine biome,sea surface layer,saline water,8.10394
Tara Oceans,SAMEA2620384,"(-0.6623,73.1611),(-0.6625,73.161)",-0.6623,73.1611,marine biome,sea surface layer,saline water,8.01617
Tara Oceans,SAMEA2619950,"(20.8151,63.5046),(20.8183,63.5047)",20.8151,63.5046,marine biome,sea surface layer,saline water,8.05426
Tara Oceans,SAMEA2619838,"(23.4017,37.2183),(23.36,37.2183)",23.4017,37.2183,marine biome,sea surface layer,saline water,7.8452
Tara Oceans,SAMEA2619815,"(27.1433,34.8033),(27.16,34.835)",27.1433,34.8033,marine biome,sea surface layer,saline water,8.08671
Tara Oceans,SAMEA2619779,"(39.3599,19.4084),(39.3888,19.3905)",39.3599,19.4084,marine biome,sea surface layer,saline water,8.13665
Tara Oceans,SAMEA2623886,"(43.6906,-16.8555),(43.6792,-16.8344)",43.6906,-16.8555,marine biome,sea surface layer,saline water,8.09486
Tara Oceans,SAMEA2623850,"(36.139,-28.9598),(36.1715,-29.023)",36.139,-28.9598,marine biome,sea surface layer,saline water,8.09894
Tara Oceans,SAMEA2623808,"(35.8591,-37.1728),(35.9346,-37.3032)",35.8591,-37.1728,marine biome,sea surface layer,saline water,8.11196
Tara Oceans,SAMEA2623734,"(31.8366,-64.109),(31.6948,-64.2489)",31.8366,-64.109,marine biome,sea surface layer,saline water,8.10764
Tara Oceans,SAMEA2623673,"(34.8341,-71.204),(34.6712,-71.3093)",34.8341,-71.204,marine biome,sea surface layer,saline water,8.11404
Tara Oceans,SAMEA2623627,"(39.2173,-72.0327),(39.2305,-70.0377)",39.2173,-72.0327,marine biome,sea surface layer,saline water,7.8821
Tara Oceans,SAMEA2623463,"(25.5416,-88.4044),(25.5264,-88.394)",25.5416,-88.4044,marine biome,sea surface layer,saline water,8.0769
Tara Oceans,SAMEA2623446,"(9.846,-80.0607),(9.8481,-80.0454)",9.846,-80.0607,marine biome,sea surface layer,saline water,8.06296
Tara Oceans,SAMEA2623426,"(7.416,-79.3102),(7.4122,-79.3017)",7.416,-79.3102,marine biome,sea surface layer,saline water,8.07801
Tara Oceans,SAMEA2623350,"(6.3315,-102.9484),(6.3332,-102.9432)",6.3315,-102.9484,marine biome,sea surface layer,saline water,8.07
Tara Oceans,SAMEA2623275,"(14.2017,-116.6336),(14.2035,-116.6261)",14.2017,-116.6336,marine biome,sea surface layer,saline water,7.99483
Tara Oceans,SAMEA2622817,"(-8.895,-142.6228),(-8.9111,-142.5571)",-8.895,-142.6228,marine biome,sea surface layer,saline water,8.01514
Tara Oceans,SAMEA2622759,"(-9.1552,-140.5284),(-9.1504,-140.5216)",-9.1552,-140.5284,marine biome,sea surface layer,saline water,7.87071
Tara Oceans,SAMEA2622710,"(-8.8951,-140.3174),(-8.9068,-140.283)",-8.8951,-140.3174,marine biome,sea surface layer,saline water,8.01243
Tara Oceans,SAMEA2622652,"(-8.9721,-139.2742),(-8.9971,-139.1963)",-8.9721,-139.2742,marine biome,sea surface layer,saline water,7.47071
Tara Oceans,SAMEA2622518,"(-23.24,-129.4851),(-23.2811,-129.3947)",-23.24,-129.4851,marine biome,sea surface layer,saline water,7.79373
Tara Oceans,SAMEA2622452,"(-16.9554,-100.6925),(-16.9601,-100.6335)",-16.9554,-100.6925,marine biome,sea surface layer,saline water,8.04974
Tara Oceans,SAMEA2622376,"(-1.972,-84.601),(-2.0133,-84.589)",-1.972,-84.601,marine biome,sea surface layer,saline water,7.48487
Tara Oceans,SAMEA2622316,"(2.0596,-84.553),(1.9928,-84.5766)",2.0596,-84.553,marine biome,sea surface layer,saline water,8.02178
Tara Oceans,SAMEA2622173,"(-5.254,-85.2248),(-5.2529,-85.1545)",-5.254,-85.2248,marine biome,sea surface layer,saline water,7.90509
Tara Oceans,SAMEA2621990,"(-25.8126,-111.7386),(-25.8051,-111.7202)",-25.8126,-111.7386,marine biome,sea surface layer,saline water,8.03111
Tara Oceans,SAMEA2621859,"(-29.6749,-101.2137),(-29.7238,-101.1604)",-29.6749,-101.2137,marine biome,sea surface layer,saline water,8.02852
Tara Oceans,SAMEA2621839,"(-32.7806,-87.0917),(-32.7971,-87.0693)",-32.7806,-87.0917,marine biome,sea surface layer,saline water,8.05285
Tara Oceans,SAMEA2621779,"(-33.8785,-73.0369),(-34.0614,-73.1066)",-33.8785,-73.0369,marine biome,sea surface layer,saline water,8.09286
Tara Oceans,SAMEA2621254,"(-30.1885,-43.2831),(-30.1367,-43.2899)",-30.1885,-43.2831,marine biome,sea surface layer,saline water,8.10137
Tara Oceans,SAMEA2621198,"(-21.0073,-35.3344),(-20.9354,-35.1803)",-21.0073,-35.3344,marine biome,sea surface layer,saline water,8.08471
Tara Oceans,SAMEA2621132,"(-8.7788,-17.9098),(-8.7789,-17.9099)",-8.7788,-17.9098,marine biome,sea surface layer,saline water,8.06029
Tara Oceans,SAMEA2621066,"(-20.3976,-3.2009),(-20.4091,-3.1759)",-20.3976,-3.2009,marine biome,sea surface layer,saline water,8.05776
Tara Oceans,SAMEA2621013,"(-31.0263,4.6977),(-31.0266,4.665)",-31.0263,4.6977,marine biome,sea surface layer,saline water,8.08702
Tara Oceans,SAMEA2620970,"(-32.1,17.7),(-32.2401,17.7103)",-32.1,17.7,marine biome,sea surface layer,saline water,8.0257
Tara Oceans,SAMEA2620929,"(-34.8986,18.03),(-34.9449,17.9189)",-34.8986,18.03,marine biome,sea surface layer,saline water,8.10696
Tara Oceans,SAMEA2620786,"(-29.5023,37.9965),(-29.5019,37.9889)",-29.5023,37.9965,marine biome,sea surface layer,saline water,8.10394
Tara Oceans,SAMEA2620542,"(-17.2387,53.9775),(-16.957,53.9801)",-17.2387,53.9775,marine biome,sea surface layer,saline water,7.61233
Tara Oceans,SAMEA2619927,"(20.8151,63.5046),(20.8183,63.5047)",20.8151,63.5046,marine biome,sea surface layer,saline water,8.05426
Tara Oceans,SAMEA2619857,"(22.1283,38.1967),(21.9467,38.2517)",22.1283,38.1967,marine biome,sea surface layer,saline water,7.80708
Tara Oceans,SAMEA2619818,"(23.4017,37.2183),(23.36,37.2183)",23.4017,37.2183,marine biome,sea surface layer,saline water,7.8452
Tara Oceans,SAMEA2619802,"(27.1433,34.8033),(27.16,34.835)",27.1433,34.8033,marine biome,sea surface layer,saline water,8.08671
Tara Oceans,SAMEA2619766,"(39.3599,19.4084),(39.3888,19.3905)",39.3599,19.4084,marine biome,sea surface layer,saline water,8.13665
Tara Oceans,SAMEA2732321,"(6.4959,-95.0499),(6.4946,-95.0463)",6.4959,-95.0499,marine biome,sea surface layer,particulate matter,7.98132
Tara Oceans,SAMEA2731674,"(43.6879,-16.8523),(43.6858,-16.8474)",43.6879,-16.8523,marine biome,sea surface layer,particulate matter,8.09486
Tara Oceans,SAMEA2732077,"(32.9596,-66.5519),(32.9701,-66.5548)",32.9596,-66.5519,marine biome,sea surface layer,particulate matter,8.11269
Tara Oceans,SAMEA2621475,"(-54.3793,-65.0211),(-54.3739,-65.1342)",-54.3793,-65.0211,marine biome,sea surface layer,particulate matter,8.10457
Tara Oceans,SAMEA2732954,"(-20.9786,-35.2841),(-20.9724,-35.2724)",-20.9786,-35.2841,marine biome,sea surface layer,particulate matter,8.08471
Tara Oceans,SAMEA2731714,"(-8.7236,-17.9261),(-8.7277,-17.9235)",-8.7236,-17.9261,marine biome,sea surface layer,particulate matter,8.06029
Tara Oceans,SAMEA2731338,"(-29.4993,37.994),(-29.4991,37.9938)",-29.4993,37.994,marine biome,sea surface layer,particulate matter,8.10394
Tara Oceans,SAMEA2623683,"(34.8341,-71.204),(34.6712,-71.3093)",34.8341,-71.204,marine biome,sea surface layer,particulate matter,8.11404
Tara Oceans,SAMEA2623541,"(29.7348,-79.6786),(29.6394,-79.5395)",29.7348,-79.6786,marine biome,sea surface layer,particulate matter,8.08884
Tara Oceans,SAMEA2623481,"(25.5416,-88.4044),(25.5264,-88.394)",25.5416,-88.4044,marine biome,sea surface layer,particulate matter,8.0769
Tara Oceans,SAMEA2623459,"(9.846,-80.0607),(9.8481,-80.0454)",9.846,-80.0607,marine biome,sea surface layer,particulate matter,8.06296
Tara Oceans,SAMEA2623458,"(9.846,-80.0607),(9.8481,-80.0454)",9.846,-80.0607,marine biome,sea surface layer,particulate matter,8.06296
Tara Oceans,SAMEA2623437,"(7.416,-79.3102),(7.4122,-79.3017)",7.416,-79.3102,marine biome,sea surface layer,particulate matter,8.07801
Tara Oceans,SAMEA2623357,"(6.3315,-102.9484),(6.3332,-102.9432)",6.3315,-102.9484,marine biome,sea surface layer,particulate matter,8.07
Tara Oceans,SAMEA2622995,"(11.24,-152.9931),(11.2723,-152.3711)",11.24,-152.9931,marine biome,sea surface layer,particulate matter,8.05152
Tara Oceans,SAMEA2622646,"(-23.073,-135.018),(-23.073,-135.018)",-23.073,-135.018,marine biome,sea surface layer,particulate matter,8.07864
Tara Oceans,SAMEA2622632,"(-23.1571,-135.018),(-23.1571,-135.018)",-23.1571,-135.018,marine biome,sea surface layer,particulate matter,8.03142
Tara Oceans,SAMEA2622628,"(-23.1571,-135.018),(-23.1571,-135.018)",-23.1571,-135.018,marine biome,sea surface layer,particulate matter,8.03142
Tara Oceans,SAMEA2622624,"(-23.2329,-134.9606),(-23.2329,-134.9606)",-23.2329,-134.9606,marine biome,sea surface layer,particulate matter,8.04205
Tara Oceans,SAMEA2622619,"(-23.2317,-134.9611),(-23.2317,-134.9611)",-23.2317,-134.9611,marine biome,sea surface layer,particulate matter,8.05268
Tara Oceans,SAMEA2731480,"(-23.1107,-134.9327),(-23.1107,-134.9329)",-23.1107,-134.9327,marine biome,sea surface layer,particulate matter,8.04161
Tara Oceans,SAMEA2622603,"(-23.1107,-134.9327),(-23.1108,-134.9327)",-23.1107,-134.9327,marine biome,sea surface layer,particulate matter,8.04161
Tara Oceans,SAMEA2622256,"(0.0422,-84.6168),(-0.0283,-84.5862)",0.0422,-84.6168,marine biome,sea surface layer,particulate matter,7.97007
Tara Oceans,SAMEA2621924,"(-28.1483,-107.4542),(-28.1698,-107.3833)",-28.1483,-107.4542,marine biome,sea surface layer,particulate matter,8.03373
Tara Oceans,SAMEA2621920,"(-28.1483,-107.4542),(-28.1698,-107.3833)",-28.1483,-107.4542,marine biome,sea surface layer,particulate matter,8.03373
Tara Oceans,SAMEA2732161,"(-34.1726,-73.0898),(-34.1673,-73.0902)",-34.1726,-73.0898,marine biome,sea surface layer,particulate matter,8.07432
Tara Oceans,SAMEA2621698,"(-57.7908,-66.9243),(-57.7338,-67.1084)",-57.7908,-66.9243,marine biome,sea surface layer,particulate matter,8.1004
Tara Oceans,SAMEA2621694,"(-57.7908,-66.9243),(-57.7338,-67.1084)",-57.7908,-66.9243,marine biome,sea surface layer,particulate matter,8.1004
Tara Oceans,SAMEA2621669,"(-63.3695,-56.814),(-63.4015,-56.7938)",-63.3695,-56.814,marine biome,sea surface layer,particulate matter,8.07576
Tara Oceans,SAMEA2621665,"(-63.3695,-56.814),(-63.4015,-56.7938)",-63.3695,-56.814,marine biome,sea surface layer,particulate matter,8.07576
Tara Oceans,SAMEA2621581,"(-64.3453,-53.0231),(-64.3595,-53.0063)",-64.3453,-53.0231,marine biome,sea surface layer,particulate matter,8.20545
Tara Oceans,SAMEA2621472,"(-54.3793,-65.0211),(-54.3739,-65.1342)",-54.3793,-65.0211,marine biome,sea surface layer,particulate matter,8.10457
Tara Oceans,SAMEA2621124,"(-9.2815,-9.6137),(-9.3,-9.5587)",-9.2815,-9.6137,marine biome,sea surface layer,particulate matter,8.06424
Tara Oceans,SAMEA2620459,"(-21.4757,56.8133),(-21.4966,56.9011)",-21.4757,56.8133,marine biome,sea surface layer,particulate matter,8.06279
Tara Oceans,SAMEA2730915,"(9.8416,-80.0663),(9.8432,-80.0621)",9.8416,-80.0663,marine biome,sea surface layer,particulate matter,8.06296
Tara Oceans,SAMEA2730914,"(9.846,-80.054),(9.8466,-80.1338)",9.846,-80.054,marine biome,sea surface layer,particulate matter,8.06296
Tara Oceans,SAMEA2623457,"(9.846,-80.0607),(9.8481,-80.0454)",9.846,-80.0607,marine biome,sea surface layer,particulate matter,8.06296
Tara Oceans,SAMEA2730625,"(7.4236,-79.3215),(7.4236,-79.3211)",7.4236,-79.3215,marine biome,sea surface layer,particulate matter,8.07801
Tara Oceans,SAMEA2730909,"(7.4174,-79.3017),(7.4169,-79.317)",7.4174,-79.3017,marine biome,sea surface layer,particulate matter,8.07801
Tara Oceans,SAMEA2730908,"(6.416,-79.3102),(7.4161,-79.3071)",6.416,-79.3102,marine biome,sea surface layer,particulate matter,8.07801
Tara Oceans,SAMEA2623439,"(7.416,-79.3102),(7.4122,-79.3017)",7.416,-79.3102,marine biome,sea surface layer,particulate matter,8.07801
Tara Oceans,SAMEA2731583,"(-23.1,-135),(-23.0731,-135.0179)",-23.1,-135,marine biome,sea surface layer,particulate matter,8.07864
Tara Oceans,SAMEA2731582,"(-23.1,-135),(-23.0731,-135.018)",-23.1,-135,marine biome,sea surface layer,particulate matter,8.07864
Tara Oceans,SAMEA2732834,"(-32.7971,-87.0857),(-32.7969,-87.086)",-32.7971,-87.0857,marine biome,sea surface layer,particulate matter,8.05285
Tara Oceans,SAMEA2732773,"(-32.7959,-87.0874),(-32.7954,-87.0839)",-32.7959,-87.0874,marine biome,sea surface layer,particulate matter,8.05285
Tara Oceans,SAMEA2732772,"(-32.733,-87.1005),(-32.7404,-87.0992)",-32.733,-87.1005,marine biome,sea surface layer,particulate matter,8.05285
Tara Oceans,SAMEA2621844,"(-32.7806,-87.0917),(-32.7971,-87.0693)",-32.7806,-87.0917,marine biome,sea surface layer,particulate matter,8.05285
Tara Oceans,SAMEA2732238,"(-34.1736,-73.075),(-34.173,-73.0814)",-34.1736,-73.075,marine biome,sea surface layer,particulate matter,8.07432
Tara Oceans,SAMEA2732187,"(-34.1693,-73.0886),(-34.1684,-73.0906)",-34.1693,-73.0886,marine biome,sea surface layer,particulate matter,8.07432
Tara Oceans,SAMEA2621748,"(-34.1866,-73.0712),(-34.161,-73.0995)",-34.1866,-73.0712,marine biome,sea surface layer,particulate matter,8.07432
Tara Oceans,SAMEA2732768,"(-39.5725,-76.9967),(-39.5788,-76.9941)",-39.5725,-76.9967,marine biome,sea surface layer,particulate matter,8.09341
Tara Oceans,SAMEA2732691,"(-39.5979,-76.9839),(-39.6049,-76.9812)",-39.5979,-76.9839,marine biome,sea surface layer,particulate matter,8.09341
Tara Oceans,SAMEA2621726,"(-39.5283,-77.0165),(-39.6466,-76.9634)",-39.5283,-77.0165,marine biome,sea surface layer,particulate matter,8.09341
Tara Oceans,SAMEA2621724,"(-39.5283,-77.0165),(-39.6466,-76.9634)",-39.5283,-77.0165,marine biome,sea surface layer,particulate matter,8.09341
Tara Oceans,SAMEA2732833,"(-63.3795,-56.8056),(-63.3815,-56.8047)",-63.3795,-56.8056,marine biome,sea surface layer,particulate matter,8.07576
Tara Oceans,SAMEA2732765,"(-63.3918,-56.7978),(-63.3944,-56.7958)",-63.3918,-56.7978,marine biome,sea surface layer,particulate matter,8.07576
Tara Oceans,SAMEA2621667,"(-63.3695,-56.814),(-63.4015,-56.7938)",-63.3695,-56.814,marine biome,sea surface layer,particulate matter,8.07576
Tara Oceans,SAMEA2731966,"(-9.2599,-9.6848),(-9.2612,-9.68)",-9.2599,-9.6848,marine biome,sea surface layer,particulate matter,8.06424
Tara Oceans,SAMEA2731962,"(-9.628,-9.628),(-9.28,-9.6193)",-9.628,-9.628,marine biome,sea surface layer,particulate matter,8.06424
Tara Oceans,SAMEA2731877,"(-9.2931,-9.575),(-9.2942,-9.5714)",-9.2931,-9.575,marine biome,sea surface layer,particulate matter,8.06424
Tara Oceans,SAMEA2621126,"(-9.2815,-9.6137),(-9.3,-9.5587)",-9.2815,-9.6137,marine biome,sea surface layer,particulate matter,8.06424
Tara Oceans,SAMEA2730982,"(-21.4779,56.8242),(-21.4788,56.8291)",-21.4779,56.8242,marine biome,sea surface layer,particulate matter,8.06279
Tara Oceans,SAMEA2730728,"(-21.4924,56.8828),(-21.493,56.8858)",-21.4924,56.8828,marine biome,sea surface layer,particulate matter,8.06279
Tara Oceans,SAMEA2620457,"(-21.4757,56.8133),(-21.4966,56.9011)",-21.4757,56.8133,marine biome,sea surface layer,particulate matter,8.06279
Tara Oceans,SAMEA2622772,"(-9.1552,-140.5284),(-9.1504,-140.5216)",-9.1552,-140.5284,marine biome,sea surface layer,particulate matter,7.87071
Tara Oceans,SAMEA2619944,"(20.8151,63.5046),(20.8183,63.5047)",20.8151,63.5046,marine biome,sea surface layer,particulate matter,8.05426
Tara Oceans,SAMEA2619833,"(23.4017,37.2183),(23.36,37.2183)",23.4017,37.2183,marine biome,sea surface layer,particulate matter,7.8452
Tara Oceans,SAMEA2623622,"(36.3473,-72.7081),(36.4121,-72.9289)",36.3473,-72.7081,marine biome,marine mesopelagic zone,particulate matter,8.05812
Tara Oceans,SAMEA2620377,"(-0.6623,73.1611),(-0.6625,73.161)",-0.6623,73.1611,marine biome,sea surface layer,particulate matter,8.01617
Tara Oceans,SAMEA2620932,"(-34.8986,18.03),(-34.9449,17.9189)",-34.8986,18.03,marine biome,sea surface layer,saline water,8.10696
Tara Oceans,SAMEA2620372,"(-0.6623,73.1611),(-0.6625,73.161)",-0.6623,73.1611,marine biome,sea surface layer,saline water,8.01617
Tara Oceans,SAMEA2623851,"(36.139,-28.9598),(36.1715,-29.023)",36.139,-28.9598,marine biome,sea surface layer,saline water,8.09894
Tara Polar Circle Expedition,SAMEA4398193,"(70.9706,-53.5968),(70.9574,-53.5989)",70.9706,-53.5968,polar biome,marine layer,liquid water,7.973
Tara Polar Circle Expedition,SAMEA4398111,"(72.4769,-71.9329),(72.4693,-71.892)",72.4769,-71.9329,polar biome,marine layer,liquid water,7.898
Tara Polar Circle Expedition,SAMEA4398027,"(74.3218,-85.9117),(74.2987,-85.7806)",74.3218,-85.9117,polar biome,marine layer,liquid water,7.802
Tara Polar Circle Expedition,SAMEA4398001,"(74.3047,-85.7415),(74.305,-85.6552)",74.3047,-85.7415,polar biome,marine mesopelagic zone,liquid water,7.705
Tara Polar Circle Expedition,SAMEA4397948,"(71.9208,-154.9367),(71.8895,-154.9101)",71.9208,-154.9367,polar biome,marine layer,liquid water,7.913
Tara Polar Circle Expedition,SAMEA4397859,"(73.3833,-168.3333),(73.3833,-168.1333)",73.3833,-168.3333,polar biome,marine layer,liquid water,7.963
Tara Polar Circle Expedition,SAMEA4397815,"(71.0704,174.9916)",71.0704,174.9916,polar biome,marine layer,liquid water,7.964
Tara Polar Circle Expedition,SAMEA4397772,"(71.5439,160.9423),(71.5955,160.9383)",71.5439,160.9423,polar biome,marine layer,liquid water,7.74
Tara Polar Circle Expedition,SAMEA4397666,"(77.9295,116.9938),(77.9028,117.1545)",77.9295,116.9938,polar biome,marine layer,liquid water,7.857
Tara Polar Circle Expedition,SAMEA4397586,"(78.3192,91.7203),(78.2518,91.8557)",78.3192,91.7203,polar biome,marine layer,liquid water,7.952
Tara Polar Circle Expedition,SAMEA4397489,"(74.7997,76.0879),(74.8023,76.1478)",74.7997,76.0879,polar biome,marine layer,liquid water,7.816
Tara Polar Circle Expedition,SAMEA4397445,"(77.3025,73.2438),(77.1604,73.2057)",77.3025,73.2438,polar biome,marine layer,liquid water,7.996
Tara Polar Circle Expedition,SAMEA4397330,"(79.2023,66.5078),(79.2233,66.3435)",79.2023,66.5078,polar biome,marine layer,liquid water,7.983
Tara Polar Circle Expedition,SAMEA4397255,"(78.9222,79.2246),(78.9564,79.4201)",78.9222,79.2246,polar biome,marine layer,liquid water,8.051
Tara Polar Circle Expedition,SAMEA4397118,"(72.6601,44.1569),(72.5128,44.0775)",72.6601,44.1569,polar biome,marine layer,liquid water,8.016
Tara Polar Circle Expedition,SAMEA4397051,"(76.1663,1.8689),(76.1825,1.3918)",76.1663,1.8689,polar biome,marine layer,liquid water,8.006
Tara Polar Circle Expedition,SAMEA4396941,"(67.1385,0.2443),(67.141,0.2355)",67.1385,0.2443,polar biome,marine layer,liquid water,7.852
Tara Polar Circle Expedition,SAMEA4396441,"(54.5745,-16.8264),(54.5305,-16.9377)",54.5745,-16.8264,marine biome,marine layer,liquid water,7.948
